series_id                     	area_type_code	area_code	measure_code	seasonal	srd_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
LAUIM052290000000003          	K	IM0522900000000	03	U	05	Unemployment Rate: Fort Smith, AR-OK Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM052290000000004          	K	IM0522900000000	04	U	05	Unemployment: Fort Smith, AR-OK Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM052290000000005          	K	IM0522900000000	05	U	05	Employment: Fort Smith, AR-OK Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM052290000000006          	K	IM0522900000000	06	U	05	Labor Force: Fort Smith, AR-OK Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM053282000000003          	K	IM0532820000000	03	U	05	Unemployment Rate: Memphis, TN-MS-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM053282000000004          	K	IM0532820000000	04	U	05	Unemployment: Memphis, TN-MS-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM053282000000005          	K	IM0532820000000	05	U	05	Employment: Memphis, TN-MS-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM053282000000006          	K	IM0532820000000	06	U	05	Labor Force: Memphis, TN-MS-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM054550000000003          	K	IM0545500000000	03	U	05	Unemployment Rate: Texarkana, TX-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM054550000000004          	K	IM0545500000000	04	U	05	Unemployment: Texarkana, TX-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM054550000000005          	K	IM0545500000000	05	U	05	Employment: Texarkana, TX-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM054550000000006          	K	IM0545500000000	06	U	05	Labor Force: Texarkana, TX-AR Metropolitan Statistical Area, AR part (U)		1990	M01	2023	M06
LAUIM097645000000003          	K	IM0976450000000	03	U	09	Unemployment Rate: Norwich-New London-Westerly, CT-RI Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097645000000004          	K	IM0976450000000	04	U	09	Unemployment: Norwich-New London-Westerly, CT-RI Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097645000000005          	K	IM0976450000000	05	U	09	Employment: Norwich-New London-Westerly, CT-RI Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097645000000006          	K	IM0976450000000	06	U	09	Labor Force: Norwich-New London-Westerly, CT-RI Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097810000000003          	K	IM0978100000000	03	U	09	Unemployment Rate: Springfield, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097810000000004          	K	IM0978100000000	04	U	09	Unemployment: Springfield, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097810000000005          	K	IM0978100000000	05	U	09	Employment: Springfield, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097810000000006          	K	IM0978100000000	06	U	09	Labor Force: Springfield, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097960000000003          	K	IM0979600000000	03	U	09	Unemployment Rate: Worcester, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097960000000004          	K	IM0979600000000	04	U	09	Unemployment: Worcester, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097960000000005          	K	IM0979600000000	05	U	09	Employment: Worcester, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM097960000000006          	K	IM0979600000000	06	U	09	Labor Force: Worcester, MA-CT Metropolitan NECTA, CT part (U)		1990	M01	2023	M06
LAUIM104154000000003          	K	IM1041540000000	03	U	10	Unemployment Rate: Salisbury, MD-DE Metropolitan Statistical Area, DE part (U)		1990	M01	2023	M06
LAUIM104154000000004          	K	IM1041540000000	04	U	10	Unemployment: Salisbury, MD-DE Metropolitan Statistical Area, DE part (U)		1990	M01	2023	M06
LAUIM104154000000005          	K	IM1041540000000	05	U	10	Employment: Salisbury, MD-DE Metropolitan Statistical Area, DE part (U)		1990	M01	2023	M06
LAUIM104154000000006          	K	IM1041540000000	06	U	10	Labor Force: Salisbury, MD-DE Metropolitan Statistical Area, DE part (U)		1990	M01	2023	M06
LAUIM131226000000003          	K	IM1312260000000	03	U	13	Unemployment Rate: Augusta-Richmond County, GA-SC Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131226000000004          	K	IM1312260000000	04	U	13	Unemployment: Augusta-Richmond County, GA-SC Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131226000000005          	K	IM1312260000000	05	U	13	Employment: Augusta-Richmond County, GA-SC Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131226000000006          	K	IM1312260000000	06	U	13	Labor Force: Augusta-Richmond County, GA-SC Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131686000000003          	K	IM1316860000000	03	U	13	Unemployment Rate: Chattanooga, TN-GA Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131686000000004          	K	IM1316860000000	04	U	13	Unemployment: Chattanooga, TN-GA Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131686000000005          	K	IM1316860000000	05	U	13	Employment: Chattanooga, TN-GA Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131686000000006          	K	IM1316860000000	06	U	13	Labor Force: Chattanooga, TN-GA Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131798000000003          	K	IM1317980000000	03	U	13	Unemployment Rate: Columbus, GA-AL Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131798000000004          	K	IM1317980000000	04	U	13	Unemployment: Columbus, GA-AL Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131798000000005          	K	IM1317980000000	05	U	13	Employment: Columbus, GA-AL Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM131798000000006          	K	IM1317980000000	06	U	13	Labor Force: Columbus, GA-AL Metropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM132164000000003          	K	IM1321640000000	03	U	13	Unemployment Rate: Eufaula, AL-GA Micropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM132164000000004          	K	IM1321640000000	04	U	13	Unemployment: Eufaula, AL-GA Micropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM132164000000005          	K	IM1321640000000	05	U	13	Employment: Eufaula, AL-GA Micropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM132164000000006          	K	IM1321640000000	06	U	13	Labor Force: Eufaula, AL-GA Micropolitan Statistical Area, GA part (U)		1990	M01	2023	M06
LAUIM162722000000003          	K	IM1627220000000	03	U	16	Unemployment Rate: Jackson, WY-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM162722000000004          	K	IM1627220000000	04	U	16	Unemployment: Jackson, WY-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM162722000000005          	K	IM1627220000000	05	U	16	Employment: Jackson, WY-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM162722000000006          	K	IM1627220000000	06	U	16	Labor Force: Jackson, WY-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163030000000003          	K	IM1630300000000	03	U	16	Unemployment Rate: Lewiston, ID-WA Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163030000000004          	K	IM1630300000000	04	U	16	Unemployment: Lewiston, ID-WA Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163030000000005          	K	IM1630300000000	05	U	16	Employment: Lewiston, ID-WA Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163030000000006          	K	IM1630300000000	06	U	16	Labor Force: Lewiston, ID-WA Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163086000000003          	K	IM1630860000000	03	U	16	Unemployment Rate: Logan, UT-ID Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163086000000004          	K	IM1630860000000	04	U	16	Unemployment: Logan, UT-ID Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163086000000005          	K	IM1630860000000	05	U	16	Employment: Logan, UT-ID Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163086000000006          	K	IM1630860000000	06	U	16	Labor Force: Logan, UT-ID Metropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163662000000003          	K	IM1636620000000	03	U	16	Unemployment Rate: Ontario, OR-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163662000000004          	K	IM1636620000000	04	U	16	Unemployment: Ontario, OR-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163662000000005          	K	IM1636620000000	05	U	16	Employment: Ontario, OR-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM163662000000006          	K	IM1636620000000	06	U	16	Labor Force: Ontario, OR-ID Micropolitan Statistical Area, ID part (U)		1990	M01	2023	M06
LAUIM171546000000003          	K	IM1715460000000	03	U	17	Unemployment Rate: Burlington, IA-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171546000000004          	K	IM1715460000000	04	U	17	Unemployment: Burlington, IA-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171546000000005          	K	IM1715460000000	05	U	17	Employment: Burlington, IA-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171546000000006          	K	IM1715460000000	06	U	17	Labor Force: Burlington, IA-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171602000000003          	K	IM1716020000000	03	U	17	Unemployment Rate: Cape Girardeau, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171602000000004          	K	IM1716020000000	04	U	17	Unemployment: Cape Girardeau, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171602000000005          	K	IM1716020000000	05	U	17	Employment: Cape Girardeau, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171602000000006          	K	IM1716020000000	06	U	17	Labor Force: Cape Girardeau, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171934000000003          	K	IM1719340000000	03	U	17	Unemployment Rate: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171934000000004          	K	IM1719340000000	04	U	17	Unemployment: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171934000000005          	K	IM1719340000000	05	U	17	Employment: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM171934000000006          	K	IM1719340000000	06	U	17	Labor Force: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM172280000000003          	K	IM1722800000000	03	U	17	Unemployment Rate: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM172280000000004          	K	IM1722800000000	04	U	17	Unemployment: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM172280000000005          	K	IM1722800000000	05	U	17	Employment: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM172280000000006          	K	IM1722800000000	06	U	17	Labor Force: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173714000000003          	K	IM1737140000000	03	U	17	Unemployment Rate: Paducah, KY-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173714000000004          	K	IM1737140000000	04	U	17	Unemployment: Paducah, KY-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173714000000005          	K	IM1737140000000	05	U	17	Employment: Paducah, KY-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173714000000006          	K	IM1737140000000	06	U	17	Labor Force: Paducah, KY-IL Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173950000000003          	K	IM1739500000000	03	U	17	Unemployment Rate: Quincy, IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173950000000004          	K	IM1739500000000	04	U	17	Unemployment: Quincy, IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173950000000005          	K	IM1739500000000	05	U	17	Employment: Quincy, IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM173950000000006          	K	IM1739500000000	06	U	17	Labor Force: Quincy, IL-MO Micropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM174118000000003          	K	IM1741180000000	03	U	17	Unemployment Rate: St. Louis, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM174118000000004          	K	IM1741180000000	04	U	17	Unemployment: St. Louis, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM174118000000005          	K	IM1741180000000	05	U	17	Employment: St. Louis, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM174118000000006          	K	IM1741180000000	06	U	17	Labor Force: St. Louis, MO-IL Metropolitan Statistical Area, IL part (U)		1990	M01	2023	M06
LAUIM181714000000003          	K	IM1817140000000	03	U	18	Unemployment Rate: Cincinnati, OH-KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM181714000000004          	K	IM1817140000000	04	U	18	Unemployment: Cincinnati, OH-KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM181714000000005          	K	IM1817140000000	05	U	18	Employment: Cincinnati, OH-KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM181714000000006          	K	IM1817140000000	06	U	18	Labor Force: Cincinnati, OH-KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM182178000000003          	K	IM1821780000000	03	U	18	Unemployment Rate: Evansville, IN-KY Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM182178000000004          	K	IM1821780000000	04	U	18	Unemployment: Evansville, IN-KY Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM182178000000005          	K	IM1821780000000	05	U	18	Employment: Evansville, IN-KY Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM182178000000006          	K	IM1821780000000	06	U	18	Labor Force: Evansville, IN-KY Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM183114000000003          	K	IM1831140000000	03	U	18	Unemployment Rate: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM183114000000004          	K	IM1831140000000	04	U	18	Unemployment: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM183114000000005          	K	IM1831140000000	05	U	18	Employment: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM183114000000006          	K	IM1831140000000	06	U	18	Labor Force: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM184378000000003          	K	IM1843780000000	03	U	18	Unemployment Rate: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM184378000000004          	K	IM1843780000000	04	U	18	Unemployment: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM184378000000005          	K	IM1843780000000	05	U	18	Employment: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM184378000000006          	K	IM1843780000000	06	U	18	Labor Force: South Bend-Mishawaka, IN-MI Metropolitan Statistical Area, IN part (U)		1990	M01	2023	M06
LAUIM191546000000003          	K	IM1915460000000	03	U	19	Unemployment Rate: Burlington, IA-IL Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191546000000004          	K	IM1915460000000	04	U	19	Unemployment: Burlington, IA-IL Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191546000000005          	K	IM1915460000000	05	U	19	Employment: Burlington, IA-IL Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191546000000006          	K	IM1915460000000	06	U	19	Labor Force: Burlington, IA-IL Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191934000000003          	K	IM1919340000000	03	U	19	Unemployment Rate: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191934000000004          	K	IM1919340000000	04	U	19	Unemployment: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191934000000005          	K	IM1919340000000	05	U	19	Employment: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM191934000000006          	K	IM1919340000000	06	U	19	Labor Force: Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM192280000000003          	K	IM1922800000000	03	U	19	Unemployment Rate: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM192280000000004          	K	IM1922800000000	04	U	19	Unemployment: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM192280000000005          	K	IM1922800000000	05	U	19	Employment: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM192280000000006          	K	IM1922800000000	06	U	19	Labor Force: Fort Madison-Keokuk, IA-IL-MO Micropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM193654000000003          	K	IM1936540000000	03	U	19	Unemployment Rate: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM193654000000004          	K	IM1936540000000	04	U	19	Unemployment: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM193654000000005          	K	IM1936540000000	05	U	19	Employment: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM193654000000006          	K	IM1936540000000	06	U	19	Labor Force: Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM194358000000003          	K	IM1943580000000	03	U	19	Unemployment Rate: Sioux City, IA-NE-SD Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM194358000000004          	K	IM1943580000000	04	U	19	Unemployment: Sioux City, IA-NE-SD Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM194358000000005          	K	IM1943580000000	05	U	19	Employment: Sioux City, IA-NE-SD Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM194358000000006          	K	IM1943580000000	06	U	19	Labor Force: Sioux City, IA-NE-SD Metropolitan Statistical Area, IA part (U)		1990	M01	2023	M06
LAUIM202814000000003          	K	IM2028140000000	03	U	20	Unemployment Rate: Kansas City, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM202814000000004          	K	IM2028140000000	04	U	20	Unemployment: Kansas City, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM202814000000005          	K	IM2028140000000	05	U	20	Employment: Kansas City, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM202814000000006          	K	IM2028140000000	06	U	20	Labor Force: Kansas City, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM204114000000003          	K	IM2041140000000	03	U	20	Unemployment Rate: St. Joseph, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM204114000000004          	K	IM2041140000000	04	U	20	Unemployment: St. Joseph, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM204114000000005          	K	IM2041140000000	05	U	20	Employment: St. Joseph, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM204114000000006          	K	IM2041140000000	06	U	20	Labor Force: St. Joseph, MO-KS Metropolitan Statistical Area, KS part (U)		1990	M01	2023	M06
LAUIM211714000000003          	K	IM2117140000000	03	U	21	Unemployment Rate: Cincinnati, OH-KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211714000000004          	K	IM2117140000000	04	U	21	Unemployment: Cincinnati, OH-KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211714000000005          	K	IM2117140000000	05	U	21	Employment: Cincinnati, OH-KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211714000000006          	K	IM2117140000000	06	U	21	Labor Force: Cincinnati, OH-KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211730000000003          	K	IM2117300000000	03	U	21	Unemployment Rate: Clarksville, TN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211730000000004          	K	IM2117300000000	04	U	21	Unemployment: Clarksville, TN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211730000000005          	K	IM2117300000000	05	U	21	Employment: Clarksville, TN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM211730000000006          	K	IM2117300000000	06	U	21	Labor Force: Clarksville, TN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212178000000003          	K	IM2121780000000	03	U	21	Unemployment Rate: Evansville, IN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212178000000004          	K	IM2121780000000	04	U	21	Unemployment: Evansville, IN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212178000000005          	K	IM2121780000000	05	U	21	Employment: Evansville, IN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212178000000006          	K	IM2121780000000	06	U	21	Labor Force: Evansville, IN-KY Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212658000000003          	K	IM2126580000000	03	U	21	Unemployment Rate: Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212658000000004          	K	IM2126580000000	04	U	21	Unemployment: Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212658000000005          	K	IM2126580000000	05	U	21	Employment: Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM212658000000006          	K	IM2126580000000	06	U	21	Labor Force: Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213114000000003          	K	IM2131140000000	03	U	21	Unemployment Rate: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213114000000004          	K	IM2131140000000	04	U	21	Unemployment: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213114000000005          	K	IM2131140000000	05	U	21	Employment: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213114000000006          	K	IM2131140000000	06	U	21	Labor Force: Louisville/Jefferson County, KY-IN Metropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213714000000003          	K	IM2137140000000	03	U	21	Unemployment Rate: Paducah, KY-IL Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213714000000004          	K	IM2137140000000	04	U	21	Unemployment: Paducah, KY-IL Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213714000000005          	K	IM2137140000000	05	U	21	Employment: Paducah, KY-IL Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM213714000000006          	K	IM2137140000000	06	U	21	Labor Force: Paducah, KY-IL Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM214646000000003          	K	IM2146460000000	03	U	21	Unemployment Rate: Union City, TN-KY Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM214646000000004          	K	IM2146460000000	04	U	21	Unemployment: Union City, TN-KY Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM214646000000005          	K	IM2146460000000	05	U	21	Employment: Union City, TN-KY Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM214646000000006          	K	IM2146460000000	06	U	21	Labor Force: Union City, TN-KY Micropolitan Statistical Area, KY part (U)		1990	M01	2023	M06
LAUIM223502000000003          	K	IM2235020000000	03	U	22	Unemployment Rate: Natchez, MS-LA Micropolitan Statistical Area, LA part (U)		1990	M01	2023	M06
LAUIM223502000000004          	K	IM2235020000000	04	U	22	Unemployment: Natchez, MS-LA Micropolitan Statistical Area, LA part (U)		1990	M01	2023	M06
LAUIM223502000000005          	K	IM2235020000000	05	U	22	Employment: Natchez, MS-LA Micropolitan Statistical Area, LA part (U)		1990	M01	2023	M06
LAUIM223502000000006          	K	IM2235020000000	06	U	22	Labor Force: Natchez, MS-LA Micropolitan Statistical Area, LA part (U)		1990	M01	2023	M06
LAUIM237305000000003          	K	IM2373050000000	03	U	23	Unemployment Rate: Dover-Durham, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237305000000004          	K	IM2373050000000	04	U	23	Unemployment: Dover-Durham, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237305000000005          	K	IM2373050000000	05	U	23	Employment: Dover-Durham, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237305000000006          	K	IM2373050000000	06	U	23	Labor Force: Dover-Durham, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237690000000003          	K	IM2376900000000	03	U	23	Unemployment Rate: Portsmouth, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237690000000004          	K	IM2376900000000	04	U	23	Unemployment: Portsmouth, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237690000000005          	K	IM2376900000000	05	U	23	Employment: Portsmouth, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM237690000000006          	K	IM2376900000000	06	U	23	Labor Force: Portsmouth, NH-ME Metropolitan NECTA, ME part (U)		1990	M01	2023	M06
LAUIM241906000000003          	K	IM2419060000000	03	U	24	Unemployment Rate: Cumberland, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM241906000000004          	K	IM2419060000000	04	U	24	Unemployment: Cumberland, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM241906000000005          	K	IM2419060000000	05	U	24	Employment: Cumberland, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
LAUIM241906000000006          	K	IM2419060000000	06	U	24	Labor Force: Cumberland, MD-WV Metropolitan Statistical Area, MD part (U)		1990	M01	2023	M06
